User;Date;Time;Number;Result
9987;2020/01/02;08:48:00;813072855;Voicemail
9987;2020/01/02;08:49:00;613157436;Voicemail
9987;2020/01/02;08:50:00;818098562;Voicemail
9987;2020/01/02;08:51:00;822219211;Voicemail
9987;2020/01/02;08:52:00;660640298;Voicemail
9987;2020/01/02;08:53:00;672916435;Voicemail
9987;2020/01/02;08:54:00;691205607;Voicemail
9987;2020/01/02;08:55:00;606798857;Voicemail
9987;2020/01/02;08:56:00;646879425;Voicemail
9987;2020/01/02;08:57:00;737243793;Voicemail
9987;2020/01/02;08:58:00;799013077;Voicemail
9987;2020/01/02;08:59:00;769673443;Voicemail
9987;2020/01/02;09:00:00;766571643;Voicemail
9987;2020/01/02;09:01:00;614851020;Voicemail
9987;2020/01/02;09:02:00;737243793;Wrong Number
9987;2020/01/02;09:03:00;749149084;Voicemail
9987;2020/01/02;09:04:00;798798207;Voicemail
9987;2020/01/02;09:05:00;734354264;Voicemail
9987;2020/01/02;09:06:00;766337781;Voicemail
9987;2020/01/02;09:07:00;767897727;Voicemail
9987;2020/01/02;09:08:00;684825692;Voicemail
9987;2020/01/02;09:09:00;783661754;Voicemail
9987;2020/01/02;09:10:00;793604240;Voicemail
9987;2020/01/02;09:11:00;742314008;Voicemail
9987;2020/01/02;09:12:00;649364354;Voicemail
9987;2020/01/02;09:13:00;839909611;Voicemail
9987;2020/01/02;09:14:00;607454467;Voicemail
9987;2020/01/02;09:15:00;798406106;Voicemail
9987;2020/01/02;09:16:00;799445198;Answered
9987;2020/01/02;10:00:00;713192506;Voicemail
9987;2020/01/02;10:01:00;721339447;Voicemail
9987;2020/01/02;10:02:00;839909611;Voicemail
9987;2020/01/02;10:03:00;760495963;Voicemail
9987;2020/01/02;10:04:00;725951135;Voicemail
9987;2020/01/02;10:05:00;726143511;Voicemail
9987;2020/01/02;10:06:00;761959499;Voicemail
9987;2020/01/02;10:07:00;655348908;Voicemail
9987;2020/01/02;10:08:00;630010521;Voicemail
9987;2020/01/02;10:09:00;721501811;Voicemail
9987;2020/01/02;10:10:00;727170283;Voicemail
9987;2020/01/02;10:11:00;658132491;Answered
9987;2020/01/02;10:26:00;786665651;Voicemail
9987;2020/01/02;10:27:00;725325091;Voicemail
9987;2020/01/02;10:28:00;676395103;Voicemail
9987;2020/01/02;10:29:00;748971202;Voicemail
9987;2020/01/02;10:30:00;799810137;Voicemail
9987;2020/01/02;10:31:00;620611263;Voicemail
9987;2020/01/02;10:32:00;822131857;Voicemail
9987;2020/01/02;10:33:00;664519820;Voicemail
9987;2020/01/02;10:34:00;761361055;Answered
9987;2020/01/02;10:55:00;646649691;Voicemail
9987;2020/01/02;10:56:00;609344109;Voicemail
9987;2020/01/02;10:57:00;729865976;Voicemail
9987;2020/01/02;10:58:00;659923972;Voicemail
9987;2020/01/02;10:59:00;678081490;Voicemail
9987;2020/01/02;11:00:00;727078570;Voicemail
9987;2020/01/02;11:01:00;633257492;Voicemail
9987;2020/01/02;11:02:00;822631960;Voicemail
9987;2020/01/02;11:03:00;767165798;Answered
9987;2020/01/02;11:11:00;792791712;Voicemail
9987;2020/01/02;11:12:00;787890704;Voicemail
9987;2020/01/02;11:13:00;679699612;Voicemail
9987;2020/01/02;11:14:00;840703989;Voicemail
9987;2020/01/02;11:15:00;739041993;Voicemail
9987;2020/01/02;11:16:00;683969839;Voicemail
9987;2020/01/02;11:17:00;683207461;Voicemail
9987;2020/01/02;11:18:00;717299046;Voicemail
9987;2020/01/02;11:19:00;846053427;Voicemail
9987;2020/01/02;11:20:00;673841180;Voicemail
9987;2020/01/02;11:21:00;810311318;Voicemail
9987;2020/01/02;11:22:00;767289822;Voicemail
9987;2020/01/02;11:23:00;765806706;Voicemail
9987;2020/01/02;11:24:00;663173733;Voicemail
9987;2020/01/02;11:25:00;814434448;Voicemail
9987;2020/01/02;11:26:00;661738360;Voicemail
9987;2020/01/02;11:27:00;838879811;Voicemail
9987;2020/01/02;11:28:00;717247855;Voicemail
9987;2020/01/02;11:29:00;719027607;Voicemail
9987;2020/01/02;11:30:00;717066096;Voicemail
9987;2020/01/02;11:31:00;614963712;Answered
9987;2020/01/02;11:55:00;817258878;Answered
9987;2020/01/02;12:00:00;799734385;Answered
9987;2020/01/02;12:02:00;664378977;Answered
9987;2020/01/02;12:05:00;726952907;Answered
9987;2020/01/02;12:45:00;762589676;Voicemail
9987;2020/01/02;12:46:00;640903896;Voicemail
9987;2020/01/02;12:47:00;764162968;Voicemail
9987;2020/01/02;12:48:00;789585107;Voicemail
9987;2020/01/02;12:49:00;609065431;Voicemail
9987;2020/01/02;12:50:00;726952907;Voicemail
9987;2020/01/02;12:51:00;712665705;Voicemail
9987;2020/01/02;12:52:00;781136352;Voicemail
9987;2020/01/02;12:53:00;786494173;Voicemail
9987;2020/01/02;12:54:00;644809316;Voicemail
9987;2020/01/02;12:55:00;724132905;Voicemail
9987;2020/01/02;12:56:00;815273352;Voicemail
9987;2020/01/02;12:57:00;724179456;Voicemail
9987;2020/01/02;12:58:00;817258878;Voicemail
9987;2020/01/02;12:59:00;720822058;Voicemail
9987;2020/01/02;13:00:00;663413480;Voicemail
9987;2020/01/02;13:01:00;607236888;Voicemail
9987;2020/01/02;13:02:00;761294899;Voicemail
9987;2020/01/02;13:03:00;797546283;Voicemail
9987;2020/01/02;13:04:00;737907506;Voicemail
9987;2020/01/02;13:05:00;766725514;Voicemail
9987;2020/01/02;13:06:00;729786303;Voicemail
9987;2020/01/02;13:07:00;786665651;Voicemail
9987;2020/01/02;13:08:00;729786303;Voicemail
9987;2020/01/02;13:09:00;605490384;Voicemail
9987;2020/01/02;13:10:00;611465921;Voicemail
9987;2020/01/02;13:11:00;731951378;Voicemail
9987;2020/01/02;13:12:00;634555692;Voicemail
9987;2020/01/02;13:13:00;711131889;Voicemail
9987;2020/01/02;13:14:00;791832502;Voicemail
9987;2020/01/02;13:15:00;843543124;Voicemail
9987;2020/01/02;13:16:00;727359857;Voicemail
9987;2020/01/02;13:17:00;760394993;Voicemail
9987;2020/01/02;13:18:00;817544524;Voicemail
9987;2020/01/02;13:19:00;782058562;Voicemail
9987;2020/01/02;13:20:00;744461996;Voicemail
9987;2020/01/02;13:21:00;659665390;Voicemail
9987;2020/01/02;13:22:00;653854987;Voicemail
9987;2020/01/02;13:23:00;672950599;Voicemail
9987;2020/01/02;13:24:00;672950599;Voicemail
9987;2020/01/02;13:25:00;713340555;Answered
9987;2020/01/02;14:02:00;790991418;Voicemail
9987;2020/01/02;14:03:00;812547305;Voicemail
9987;2020/01/02;14:04:00;795322988;Voicemail
9987;2020/01/02;14:05:00;670710958;Voicemail
9987;2020/01/02;14:06:00;793129321;Voicemail
9987;2020/01/02;14:07:00;721339038;Voicemail
9987;2020/01/02;14:08:00;714227356;Voicemail
9987;2020/01/02;14:09:00;714227356;Voicemail
9987;2020/01/02;14:10:00;782434158;Voicemail
9987;2020/01/02;14:11:00;715391804;Voicemail
9987;2020/01/02;14:12:00;628277585;Voicemail
9987;2020/01/02;14:13:00;763889556;Voicemail
9987;2020/01/02;14:14:00;665532141;Voicemail
9987;2020/01/02;14:15:00;780592369;Voicemail
9987;2020/01/02;14:16:00;737907506;Voicemail
9987;2020/01/02;14:17:00;676921049;Voicemail
9987;2020/01/02;14:18:00;676456020;Voicemail
9987;2020/01/02;14:19:00;797389321;Voicemail
9987;2020/01/02;14:20:00;78335073;Voicemail
9987;2020/01/02;14:21:00;727678258;Voicemail
9987;2020/01/02;14:22:00;825194852;Voicemail
9987;2020/01/02;14:23:00;799459699;Voicemail
9987;2020/01/02;14:24:00;729185686;Voicemail
9987;2020/01/02;14:25:00;711131097;Voicemail
9987;2020/01/02;14:26:00;677831920;Voicemail
9987;2020/01/02;14:27:00;761385874;Voicemail
9987;2020/01/02;14:28:00;648595186;Voicemail
9987;2020/01/02;14:29:00;786101233;Voicemail
9987;2020/01/02;14:30:00;768100998;Voicemail
9987;2020/01/02;14:31:00;824031240;Voicemail
9987;2020/01/02;14:32:00;607790448;Voicemail
9987;2020/01/02;14:33:00;796683759;Voicemail
9987;2020/01/02;14:34:00;607272446;Voicemail
9987;2020/01/02;14:35:00;677543218;Voicemail
9987;2020/01/02;14:36:00;608106491;Voicemail
9987;2020/01/02;14:37:00;797516538;Voicemail
9987;2020/01/02;14:38:00;677543218;Voicemail
9987;2020/01/02;14:39:00;732699317;Voicemail
9987;2020/01/02;14:40:00;678486952;Voicemail
9987;2020/01/02;14:41:00;679307130;Voicemail
9987;2020/01/02;14:42:00;642436792;Voicemail
9987;2020/01/02;14:43:00;678725226;Voicemail
9987;2020/01/02;14:44:00;825385105;Voicemail
9987;2020/01/02;14:45:00;609032837;Voicemail
9987;2020/01/02;14:46:00;659267410;Voicemail
9987;2020/01/02;14:47:00;609032837;Voicemail
9987;2020/01/02;14:48:00;817536278;Voicemail
9987;2020/01/02;14:49:00;783348279;Voicemail
9987;2020/01/02;14:50:00;680585430;Voicemail
9987;2020/01/02;14:51:00;726674434;Voicemail
9987;2020/01/02;14:52:00;835465766;Voicemail
9987;2020/01/02;14:53:00;679265522;Voicemail
9987;2020/01/02;14:54:00;607403997;Voicemail
9987;2020/01/02;14:55:00;726803568;Voicemail
9987;2020/01/02;14:56:00;716028369;Voicemail
9987;2020/01/02;14:57:00;739904823;Voicemail
9987;2020/01/02;14:58:00;614047300;Voicemail
9987;2020/01/02;14:59:00;740422440;Voicemail
9987;2020/01/02;15:00:00;810643603;Voicemail
9987;2020/01/02;15:01:00;796339468;Answered
9987;2020/01/02;15:14:00;823615091;Voicemail
9987;2020/01/02;15:15:00;825818936;Voicemail
9987;2020/01/02;15:16:00;719031056;Voicemail
9987;2020/01/02;15:17:00;832894604;Voicemail
9987;2020/01/02;15:18:00;637080446;Voicemail
9987;2020/01/02;15:19:00;763898981;Voicemail
9987;2020/01/02;15:20:00;605538429;Voicemail
9987;2020/01/02;15:21:00;792874288;Voicemail
9987;2020/01/02;15:22:00;715542715;Voicemail
9987;2020/01/02;15:23:00;685894716;Voicemail
9987;2020/01/02;15:24:00;659564632;Voicemail
9987;2020/01/02;15:25:00;683759480;Answered
9987;2020/01/02;16:00:00;736383364;Voicemail
9925;2020/01/01;08:00:00;728041745;Voicemail
9925;2020/01/01;08:01:00;743196740;Voicemail
9925;2020/01/01;08:02:00;836311817;Voicemail
9925;2020/01/01;08:03:00;610219277;Voicemail
9925;2020/01/01;08:04:00;833818880;Voicemail
9925;2020/01/01;08:05:00;844114462;Wrong Number
9925;2020/01/01;08:10:00;659210156;Voicemail
9925;2020/01/01;08:11:00;846140476;Voicemail
9925;2020/01/01;08:12:00;671271556;Voicemail
9925;2020/01/01;08:13:00;821943856;Voicemail
9925;2020/01/01;08:14:00;831430983;Voicemail
9925;2020/01/01;08:15:00;721685805;Voicemail
9925;2020/01/01;08:16:00;651166429;Voicemail
9925;2020/01/01;08:17:00;841111706;Voicemail
9925;2020/01/01;08:18:00;841171238;Voicemail
9925;2020/01/01;08:19:00;741182203;Voicemail
9925;2020/01/01;08:20:00;611151132;Answered
9925;2020/01/01;08:31:00;841134806;Voicemail
9925;2020/01/01;08:32:00;721136779;Voicemail
9925;2020/01/01;08:33:00;791139957;Voicemail
9925;2020/01/01;08:34:00;794110732;Voicemail
9925;2020/01/01;08:35:00;621145569;Voicemail
9925;2020/01/01;08:36:00;721143911;Voicemail
9925;2020/01/01;08:37:00;741087258;Voicemail
9925;2020/01/01;08:38:00;790199920;Voicemail
9925;2020/01/01;08:39:00;681145990;Voicemail
9925;2020/01/01;08:40:00;821982721;Answered
9925;2020/01/01;08:45:00;664118392;Answered
9925;2020/01/01;09:00:00;639181986;Wrong Number
9925;2020/01/01;09:33:00;820141217;Voicemail
9925;2020/01/01;09:34:00;748117956;Voicemail
9925;2020/01/01;09:35:00;732114102;Voicemail
9925;2020/01/01;09:36:00;742131086;Voicemail
9925;2020/01/01;09:37:00;612232615;Voicemail
9925;2020/01/01;09:38:00;846461417;Voicemail
9925;2020/01/01;10:00:00;664051635;Answered
9925;2020/01/01;10:01:00;676011268;Voicemail
9925;2020/01/01;10:02:00;678718843;Voicemail
9925;2020/01/01;10:03:00;728811759;Voicemail
9925;2020/01/01;10:04:00;780124005;Voicemail
9925;2020/01/01;10:05:00;611510058;Voicemail
9925;2020/01/01;10:06:00;626154057;Voicemail
9925;2020/01/01;10:07:00;814123896;Voicemail
9925;2020/01/01;10:08:00;641983574;Voicemail
9925;2020/01/01;10:09:00;601244224;Voicemail
9925;2020/01/01;10:10:00;795140656;Voicemail
9925;2020/01/01;10:11:00;621327003;Voicemail
9925;2020/01/01;10:12:00;741964084;Voicemail
9925;2020/01/01;10:13:00;629117835;Voicemail
9925;2020/01/01;10:14:00;649911424;Voicemail
9925;2020/01/01;10:15:00;671912167;Voicemail
9925;2020/01/01;10:16:00;849100345;Answered
9925;2020/01/01;10:25:00;825141788;Wrong Number
9925;2020/01/01;10:26:00;721303908;Voicemail
9925;2020/01/01;10:27:00;626146496;Voicemail
9925;2020/01/01;10:27:00;605181745;Voicemail
9925;2020/01/01;10:28:00;732119084;Voicemail
9925;2020/01/01;10:29:00;814391401;Voicemail
9925;2020/01/01;10:30:00;639121087;Answered
9925;2020/01/01;11:00:00;603318859;Voicemail
9925;2020/01/01;11:01:00;618714971;Voicemail
9925;2020/01/01;11:02:00;797418780;Voicemail
9925;2020/01/01;11:03:00;840182279;Voicemail
9925;2020/01/01;11:04:00;793115595;Voicemail
9925;2020/01/01;11:05:00;652326551;Voicemail
9925;2020/01/01;11:06:00;671911920;Voicemail
9925;2020/01/01;11:07:00;622112697;Voicemail
9925;2020/01/01;11:08:00;720312521;Voicemail
9925;2020/01/01;11:09:00;763712794;Voicemail
9925;2020/01/01;11:10:00;637117850;Voicemail
9925;2020/01/01;11:11:00;781134718;Voicemail
9925;2020/01/01;11:12:00;614216571;Voicemail
9925;2020/01/01;11:13:00;671167771;Voicemail
9925;2020/01/01;11:14:00;616151081;Voicemail
9925;2020/01/01;11:15:00;711619171;Voicemail
9925;2020/01/01;11:16:00;811066374;Voicemail
9925;2020/01/01;11:17:00;613212985;Voicemail
9925;2020/01/01;11:18:00;659391341;Voicemail
9925;2020/01/01;11:19:00;716131894;Voicemail
9925;2020/01/01;11:20:00;847815469;Answered
9925;2020/01/01;11:21:00;652319138;Voicemail
9925;2020/01/01;11:22:00;738329507;Voicemail
9925;2020/01/01;11:23:00;765417805;Voicemail
9925;2020/01/01;11:24:00;651803768;Voicemail
9925;2020/01/01;11:25:00;601462077;Voicemail
9925;2020/01/01;11:26:00;712250814;Voicemail
9925;2020/01/01;11:27:00;791216595;Answered
9925;2020/01/01;12:00:00;83286002;Answered
9925;2020/01/01;12:45:00;637451918;Answered
9925;2020/01/01;12:46:00;720411617;Voicemail
9925;2020/01/01;12:47:00;839441660;Voicemail
9925;2020/01/01;12:48:00;623216474;Voicemail
9925;2020/01/01;12:49:00;713413566;Voicemail
9925;2020/01/01;12:50:00;647186924;Voicemail
9925;2020/01/01;12:51:00;824142470;Voicemail
9925;2020/01/01;12:52:00;671958861;Voicemail
9925;2020/01/01;12:53:00;738135668;Voicemail
9925;2020/01/01;12:54:00;84292439;Voicemail
9925;2020/01/01;12:55:00;718085565;Voicemail
9925;2020/01/01;12:56:00;766108541;Wrong Number
9925;2020/01/01;12:57:00;769811919;Voicemail
9925;2020/01/01;12:58:00;846014791;Voicemail
9925;2020/01/01;12:59:00;604193270;Voicemail
9925;2020/01/01;13:00:00;790115614;Voicemail
9925;2020/01/01;13:01:00;617519361;Voicemail
9925;2020/01/01;13:02:00;614004106;Voicemail
9925;2020/01/01;13:03:00;658913418;Voicemail
9925;2020/01/01;13:04:00;670251757;Voicemail
9925;2020/01/01;13:05:00;603331548;Voicemail
9925;2020/01/01;13:06:00;671311429;Voicemail
9925;2020/01/01;13:07:00;818213629;Voicemail
9925;2020/01/01;13:08:00;798414230;Voicemail
9925;2020/01/01;13:09:00;767014489;Voicemail
9925;2020/01/01;13:10:00;670110293;Voicemail
9925;2020/01/01;13:11:00;671706180;Voicemail
9925;2020/01/01;13:12:00;831732726;Voicemail
9925;2020/01/01;13:13:00;811144895;Voicemail
9925;2020/01/01;13:14:00;841546149;Voicemail
9925;2020/01/01;13:15:00;791140455;Voicemail
9925;2020/01/01;13:16:00;711707232;Voicemail
9925;2020/01/01;13:17:00;831833570;Voicemail
9925;2020/01/01;13:18:00;731546225;Voicemail
9925;2020/01/01;13:19:00;761293105;Voicemail
9925;2020/01/01;13:20:00;611409847;Voicemail
9925;2020/01/01;13:21:00;714227347;Voicemail
9925;2020/01/01;13:22:00;715406574;Voicemail
9925;2020/01/01;13:23:00;618078556;Voicemail
9925;2020/01/01;13:24:00;841142555;Voicemail
9925;2020/01/01;13:25:00;811311318;Voicemail
9925;2020/01/01;13:26:00;619938594;Voicemail
9925;2020/01/01;13:27:00;617823240;Voicemail
9925;2020/01/01;13:28:00;717143091;Answered
9925;2020/01/01;14:00:00;719878592;Voicemail
9925;2020/01/01;14:01:00;842119298;Voicemail
9925;2020/01/01;14:03:00;613416363;Answered
9925;2020/01/01;14:05:00;725816322;Answered
9925;2020/01/01;14:07:00;641115517;Answered
9925;2020/01/01;14:09:00;795341055;Answered
9925;2020/01/01;14:10:00;795061749;Answered
9925;2020/01/01;14:30:00;656981587;Voicemail
9925;2020/01/01;14:31:00;835721627;Voicemail
9925;2020/01/01;14:32:00;768411213;Voicemail
9925;2020/01/01;14:33:00;662017121;Voicemail
9925;2020/01/01;14:34:00;738222667;Voicemail
9925;2020/01/01;14:35:00;680581370;Voicemail
9925;2020/01/01;14:36:00;842417718;Voicemail
9925;2020/01/01;14:37:00;727413871;Voicemail
9925;2020/01/01;14:38:00;674017967;Voicemail
9925;2020/01/01;14:39:00;604429892;Voicemail
9925;2020/01/01;14:40:00;768710046;Voicemail
9925;2020/01/01;14:41:00;785110358;Voicemail
9925;2020/01/01;14:42:00;725024930;Voicemail
9925;2020/01/01;14:43:00;769150649;Voicemail
9925;2020/01/01;14:44:00;815513879;Voicemail
9925;2020/01/01;14:45:00;722371897;Voicemail
9925;2020/01/01;14:46:00;671561771;Voicemail
9925;2020/01/01;14:47:00;616752081;Voicemail
9925;2020/01/01;14:48:00;710611171;Voicemail
9925;2020/01/01;14:49:00;813061374;Voicemail
9925;2020/01/01;14:50:00;613291985;Voicemail
9925;2020/01/01;14:51:00;659319341;Voicemail
9925;2020/01/01;14:52:00;716117894;Answered
9925;2020/01/01;15:01:00;847815469;Answered
9925;2020/01/01;15:15:00;652319138;Voicemail
9925;2020/01/01;15:16:00;738119507;Voicemail
9925;2020/01/01;15:17:00;765187805;Voicemail
9925;2020/01/01;15:18:00;658103768;Voicemail
9925;2020/01/01;15:19:00;606162077;Voicemail
9925;2020/01/01;15:20:00;761250814;Voicemail
9925;2020/01/01;15:21:00;791216595;Voicemail
9925;2020/01/01;15:22:00;81186002;Voicemail
9925;2020/01/01;15:23:00;631454918;Voicemail
9925;2020/01/01;15:24:00;720411617;Voicemail
9925;2020/01/01;15:25:00;839140660;Voicemail
9925;2020/01/01;15:26:00;623186474;Voicemail
9925;2020/01/01;15:27:00;842147718;Voicemail
9925;2020/01/01;15:28:00;727143871;Voicemail
9925;2020/01/01;15:29:00;674107967;Voicemail
9925;2020/01/01;15:30:00;604119892;Answered
9925;2020/01/01;15:45:00;768100046;Answered
9925;2020/01/01;15:47:00;785260358;Answered
9925;2020/01/01;16:00:00;725184930;Voicemail
9925;2020/01/02;07:30:00;769150649;Voicemail
9925;2020/01/02;07:31:00;815103879;Voicemail
9925;2020/01/02;07:32:00;722170897;Voicemail
9925;2020/01/02;07:33:00;711113115;Voicemail
9925;2020/01/02;07:34:00;671259688;Voicemail
9925;2020/01/02;07:35:00;828043424;Voicemail
9925;2020/01/02;07:36:00;674918829;Voicemail
9925;2020/01/02;07:37:00;875909687;Voicemail
9925;2020/01/02;07:38:00;757972795;Voicemail
9925;2020/01/02;07:39:00;814711427;Voicemail
9925;2020/01/02;07:40:00;679491332;Voicemail
9925;2020/01/02;07:41:00;679491332;Voicemail
9925;2020/01/02;07:42:00;676816782;Voicemail
9925;2020/01/02;07:43:00;817115585;Voicemail
9925;2020/01/02;07:44:00;734174808;Voicemail
9925;2020/01/02;07:45:00;611789026;Answered
9925;2020/01/02;08:00:00;791994118;Voicemail
9925;2020/01/02;08:01:00;716194644;Voicemail
9925;2020/01/02;08:02:00;608126652;Voicemail
9925;2020/01/02;08:03:00;797186276;Voicemail
9925;2020/01/02;08:04:00;767614852;Voicemail
9925;2020/01/02;08:05:00;747927200;Voicemail
9925;2020/01/02;08:06:00;727178258;Voicemail
9925;2020/01/02;08:07:00;784161018;Voicemail
9925;2020/01/02;08:08:00;607230930;Answered
9925;2020/01/02;08:31:00;761777798;Voicemail
9925;2020/01/02;08:32:00;761777798;Voicemail
9925;2020/01/02;08:33:00;717498995;Voicemail
9925;2020/01/02;08:34:00;840110216;Voicemail
9925;2020/01/02;08:35:00;791827324;Wrong Number
9925;2020/01/02;08:36:00;761733364;Wrong Number
9925;2020/01/02;08:37:00;782728031;Voicemail
9925;2020/01/02;08:38:00;681564211;Voicemail
9925;2020/01/02;08:39:00;813543124;Voicemail
9925;2020/01/02;08:40:00;634243236;Voicemail
9925;2020/01/02;08:41:00;719261986;Voicemail
9925;2020/01/02;08:42:00;786111076;Voicemail
9925;2020/01/02;08:43:00;786111076;Voicemail
9925;2020/01/02;08:44:00;726167361;Voicemail
9925;2020/01/02;08:45:00;739104823;Voicemail
9925;2020/01/02;08:46:00;611667089;Voicemail
9925;2020/01/02;08:47:00;811643603;Voicemail
9925;2020/01/02;08:48:00;711411599;Voicemail
9925;2020/01/02;08:49:00;641107510;Answered
9925;2020/01/02;09:12:00;672848253;Voicemail
9925;2020/01/02;09:13:00;791490066;Answered
9925;2020/01/02;09:14:00;821809772;Voicemail
9925;2020/01/02;09:15:00;711022422;Voicemail
9925;2020/01/02;09:16:00;841142555;Voicemail
9925;2020/01/02;09:17:00;761122396;Voicemail
9925;2020/01/02;09:18:00;761659877;Voicemail
9925;2020/01/02;09:19:00;821895004;Voicemail
9925;2020/01/02;09:20:00;821895004;Voicemail
9925;2020/01/02;09:21:00;792344080;Answered
9925;2020/01/02;09:22:00;762470790;Voicemail
9925;2020/01/02;09:45:00;791003587;Answered
9925;2020/01/02;09:46:00;730150730;Voicemail
9925;2020/01/02;09:47:00;814214272;Voicemail
9925;2020/01/02;09:48:00;677810019;Voicemail
9925;2020/01/02;09:49:00;767411691;Voicemail
9925;2020/01/02;09:50:00;718311838;Voicemail
9925;2020/01/02;09:51:00;722551411;Voicemail
9925;2020/01/02;09:52:00;609211423;Voicemail
9925;2020/01/02;09:53:00;787516121;Voicemail
9925;2020/01/02;09:54:00;711109242;Wrong Number
9925;2020/01/02;09:55:00;664192699;Answered
9925;2020/01/02;09:56:00;723116978;Voicemail
9925;2020/01/02;09:57:00;813122469;Voicemail
9925;2020/01/02;09:58:00;791275621;Voicemail
9925;2020/01/02;09:59:00;601112298;Answered
9925;2020/01/02;10:00:00;712654074;Voicemail
9925;2020/01/02;10:01:00;831569310;Voicemail
9925;2020/01/02;10:02:00;609132837;Voicemail
9925;2020/01/02;10:03:00;797101547;Voicemail
9925;2020/01/02;10:04:00;849136793;Voicemail
9925;2020/01/02;10:05:00;649287193;Voicemail
9925;2020/01/02;10:06:00;761469426;Answered
9925;2020/01/02;10:35:00;617713868;Voicemail
9925;2020/01/02;10:36:00;715029003;Voicemail
9925;2020/01/02;10:37:00;714517179;Voicemail
9925;2020/01/02;10:38:00;714431723;Voicemail
9925;2020/01/02;10:39:00;799781966;Voicemail
9925;2020/01/02;10:40:00;842861500;Voicemail
9925;2020/01/02;10:41:00;736191442;Voicemail
9925;2020/01/02;10:42:00;648017583;Voicemail
9925;2020/01/02;10:43:00;795911958;Voicemail
9925;2020/01/02;10:44:00;836610225;Voicemail
9925;2020/01/02;10:45:00;766190997;Voicemail
9925;2020/01/02;10:46:00;831569310;Voicemail
9925;2020/01/02;10:47:00;671401106;Answered
9925;2020/01/02;11:03:00;791764838;Voicemail
9925;2020/01/02;11:04:00;815465766;Wrong Number
9925;2020/01/02;11:05:00;769154944;Voicemail
9925;2020/01/02;11:06:00;821387484;Voicemail
9925;2020/01/02;11:07:00;713838925;Voicemail
9925;2020/01/02;11:08:00;781895593;Voicemail
9925;2020/01/02;11:09:00;671853409;Voicemail
9925;2020/01/02;11:10:00;692512972;Voicemail
9925;2020/01/02;11:11:00;661992699;Voicemail
9925;2020/01/02;11:12:00;831699139;Voicemail
9925;2020/01/02;11:13:00;791069816;Voicemail
9925;2020/01/02;11:14:00;796114504;Voicemail
9925;2020/01/02;11:15:00;739452716;Voicemail
9925;2020/01/02;11:16:00;722401542;Voicemail
9925;2020/01/02;11:17:00;829521628;Answered
9925;2020/01/02;11:18:00;736932721;Voicemail
9925;2020/01/02;11:19:00;812517305;Voicemail
9925;2020/01/02;11:20:00;647174762;Voicemail
9925;2020/01/02;11:21:00;634146333;Voicemail
9925;2020/01/02;11:22:00;631691928;Voicemail
9925;2020/01/02;11:23:00;721908756;Voicemail
9925;2020/01/02;11:24:00;681305614;Voicemail
9925;2020/01/02;11:25:00;791285917;Voicemail
9925;2020/01/02;11:26:00;721772123;Voicemail
9925;2020/01/02;11:27:00;811913315;Voicemail
9925;2020/01/02;11:28:00;821930836;Voicemail
9925;2020/01/02;11:29:00;610059747;Voicemail
9925;2020/01/02;11:30:00;630019747;Voicemail
9925;2020/01/02;11:31:00;783114035;Answered
9925;2020/01/02;11:32:00;829712422;Voicemail
9925;2020/01/02;11:33:00;607212446;Voicemail
9925;2020/01/02;11:34:00;829491998;Voicemail
9925;2020/01/02;11:35:00;766901794;Voicemail
9925;2020/01/02;11:36:00;629211933;Answered
9925;2020/01/02;12:00:00;647991909;Answered
9925;2020/01/02;13:00:00;615141722;Answered
9925;2020/01/02;13:01:00;647991909;Voicemail
9925;2020/01/02;13:02:00;634113391;Voicemail
9925;2020/01/02;13:03:00;820190484;Voicemail
9925;2020/01/02;13:04:00;711818767;Voicemail
9925;2020/01/02;13:05:00;728319917;Voicemail
9925;2020/01/02;13:06:00;613016241;Voicemail
9925;2020/01/02;13:07:00;609219499;Voicemail
9925;2020/01/02;13:08:00;795714929;Voicemail
9925;2020/01/02;13:09:00;649414211;Wrong Number
9925;2020/01/02;13:10:00;769519888;Answered
9925;2020/01/02;13:11:00;729610652;Voicemail
9925;2020/01/02;13:12:00;632416653;Answered
9925;2020/01/02;13:20:00;788614367;Voicemail
9925;2020/01/02;13:21:00;783195593;Voicemail
9925;2020/01/02;13:22:00;783195593;Voicemail
9925;2020/01/02;13:23:00;783195592;Voicemail
9925;2020/01/02;13:24:00;786106277;Voicemail
9925;2020/01/02;13:25:00;849273891;Voicemail
9925;2020/01/02;13:26:00;823150827;Voicemail
9925;2020/01/02;13:27:00;662128094;Voicemail
9925;2020/01/02;13:28:00;631881285;Voicemail
9925;2020/01/02;13:29:00;631881285;Voicemail
9925;2020/01/02;13:30:00;814711427;Voicemail
9925;2020/01/02;13:31:00;817313618;Voicemail
9925;2020/01/02;13:32:00;678615060;Voicemail
9925;2020/01/02;13:33:00;765514139;Voicemail
9925;2020/01/02;13:34:00;641110727;Answered
9925;2020/01/02;14:00:00;680310052;Answered
9925;2020/01/02;14:15:00;649173666;Answered
9925;2020/01/02;14:26:00;764115915;Voicemail
9925;2020/01/02;14:27:00;781745815;Voicemail
9925;2020/01/02;14:28:00;831150087;Voicemail
9925;2020/01/02;14:29:00;729933531;Voicemail
9925;2020/01/02;14:30:00;601823240;Voicemail
9925;2020/01/02;14:31:00;781737514;Voicemail
